subjects,repetition,repeated,occulted,lag,RMSE,Corr,Lag_Corr,Lag_RMSE,spectral_diff,xcorr,MI,segmentLength
9,4,1,0,13,-1.15069232805061,0.571002282934015,0.711243371006015,117.75378613021,-1.08892272457702,0.957944595971735,0.879971345122141,1.89541859178253
9,4,0,1,-14,0.203125018230605,-0.13256780634242,0.278604711218237,209.915799909531,-0.575709457411852,0.17726692372042,-0.919490200906017,-0.594702031098021
9,5,1,0,8,-1.21682696049143,0.60766596329864,0.749100614883492,105.000360166596,-1.03007338388429,0.891566798581835,1.00125802154045,1.89541859178253
9,5,0,1,14,0.20311567445849,-0.381130059635649,-0.747125591459943,290.153227018828,-1.03760149915717,-1.52137808423836,-0.377641797525922,-0.800780979198481
9,6,1,1,0,-1.34964850951443,0.698025274580165,0.698025274580165,120.769148024963,-0.783640029903028,0.68701378911262,1.97587812061259,-0.165370889222064
9,6,0,0,14,-0.687274633307581,0.323431783740072,0.473586606910892,157.563991069731,-0.64726226914405,0.070518125578279,-0.661530474632543,0.39275959521668
9,7,1,1,21,-0.51574822587591,-0.03772663728043,-0.564541655845602,231.897161004634,-1.1386045957733,-1.59687344162377,-0.919387540581306,-0.165370889222064
9,7,0,0,12,-0.620680422096688,0.550380697865765,0.76812217587885,155.214527807413,-0.608199214214208,0.33353906103783,0.814395727679207,0.39275959521668
9,8,1,0,16,-0.938470823436998,0.496639606085844,0.731782607515102,117.756103701285,-0.833461215692486,0.971768736173343,0.160940968760702,1.89541859178253
9,8,0,1,-7,0.035634164271287,0.00581291151489,-0.073792279347037,251.235275654076,-0.779935076844259,-1.00896559325102,-0.917346217845173,-0.156784266384545
9,9,1,0,13,-1.08937741585945,0.604372344497577,0.841797536070898,95.6307842999299,-0.99034343168984,1.22672134445595,0.923236278072008,1.89541859178253
9,9,0,1,28,-0.345228603688232,0.218946332490063,0.361007325856298,192.920360209747,-0.534351664631721,-0.61562365294744,-0.613461112972845,-0.122437775034469
9,10,1,0,10,-1.21653014405909,0.594283697774068,0.682316100257316,118.091471625143,-1.09472421081623,0.793330208225584,0.782543922968804,1.89541859178253
