subjects,repetition,segment,lag,RMSE,correlation,lagCorr,lagRMSE,segmentLength,FB,FF,MI,VMD,samEnt,pupil_size,PSD,repeated
4,35,3,1,-1.10131597564285,0.775724716677894,0.774023837046576,0.220008173570141,550,-0.755187753218044,1.03149960664475,0.803790722593843,0.803790722593843,-0.041956537870024,-0.173999626354272,-0.675661634690876,0
4,35,4,8,-0.611065164381803,0.691845027066448,0.730436220281301,0.236175354450796,545,1.87238342526817,0.846249236996008,0.896038942725028,0.896038942725028,0.029971511913743,0.624367064907729,-0.798747418302656,1
4,35,5,14,0.205247649557659,0.364229363286008,0.564860438307849,0.253570613227891,353,0.569877086705883,-0.954719262913646,0.32202213159682,0.32202213159682,-0.066319952552626,1.61078128496888,-0.529554444291158,0
4,36,1,12,-0.144908880214526,0.681227340832433,0.78813423296765,0.23916387585063,522,0.471999922088882,-0.008651115457053,0.580711832880682,0.580711832880682,-0.016153278036559,NA,0.500275378027004,0
4,36,2,4,-1.07706244081852,0.733576192603618,0.730652013272511,0.222854312993627,545,0.003899466647191,1.08174234217339,0.859400569085422,0.859400569085422,-0.011823937444876,-0.358458864768224,-0.664438664685378,1
4,36,3,19,0.699069099763135,0.097629696561962,0.573789574339666,0.2462156053869,273,0.244196270135847,-1.53484606758999,0.142263550859621,0.142263550859621,0.224123936318082,-0.67535107410574,0.924149524557946,0
4,36,4,-14,0.885178306056909,0.530418877367658,0.0763433777489,0.455594683579361,545,0.786600814503138,-0.858065158373577,0.360872021595187,0.360872021595187,-0.15449709583837,0.90286819788964,-0.656652310986856,1
4,36,5,37,2.12356972690405,0.229088888543363,-0.729821778301716,0.622838524254092,375,-0.683484515477885,-0.307733184773704,0.433933026840142,0.433933026840142,0.168566283447423,-0.289487820360245,1.43887729658468,0
5,1,1,11,NA,0.130229178828143,0.137047614768429,0.535947098900395,451,-0.759459620595902,-1.63778607100225,0.058546872735435,0.058546872735435,NA,NA,-0.902692636142352,0
5,1,2,14,-1.49900639773409,0.560482884463792,0.832501114704617,0.11391716390996,415,2.71615097273077,-0.390578174769757,0.597060880077458,0.597060880077458,NA,-0.405611499072594,-1.54461947294045,1
5,1,3,14,-0.04098564579455,0.586009676653302,0.67718460609676,0.262011313827802,504,0.120499397677055,0.079156814975659,0.585962342770743,0.585962342770743,NA,-0.355178975984395,0.190469654934706,0
5,1,4,17,-0.822990143484514,0.061459051566496,0.792678126497088,0.119392141388597,415,-0.575468402211213,0.134206626120785,0.563198146968483,0.563198146968483,-0.036402982892045,-0.630208779260644,-1.13430006459842,1
5,1,5,17,-0.471166654200815,0.260678617507233,0.473792615626095,0.214528393449114,428,-1.21313696614541,-1.436035098936,0.090001611182014,0.090001611182014,NA,-0.673867089436461,-0.947843832431391,0
5,2,1,21,1.41461696205225,-0.154619655370885,0.143252530833079,0.274277849669668,255,0.029574597735544,-1.63208303351492,0.103366143459092,0.103366143459092,0.026663384172061,NA,-0.507517974350578,0
5,2,2,19,-0.8802226910236,0.319475960319008,0.790306055343768,0.138851157330671,415,-1.27271215528503,0.816041122155822,0.715302513522129,0.715302513522129,-0.020723767761889,-0.689881316780908,-1.26706854296595,1
5,2,3,19,-0.470457616174804,0.185133359155459,0.72115042403516,0.184801769454171,320,0.069649647492484,-1.11339693973923,0.250329325473649,0.250329325473649,-0.010443861545267,-0.718907348729668,-0.439334714655581,0
5,2,4,14,-0.555390740057175,0.482773857947428,0.48151537461312,0.240595494740409,415,-1.41929300982735,-0.95941615322101,0.211733800091709,0.211733800091709,NA,-0.636322573211562,-1.23924732576611,1
5,2,5,18,0.324197000717356,0.32368505596297,0.871820308190906,0.184270171060511,337,-0.420558103814075,-0.023657574160747,0.527624345348587,0.527624345348587,-0.004186356761111,-0.704708150606911,0.352429114639878,0
5,3,1,10,-0.586725269915392,0.677272942543684,0.766795814017429,0.217964635224222,440,0.166183928271938,-0.029046221586457,0.558265225118495,0.558265225118495,0.020330292129343,NA,-0.153586966586831,0
5,3,2,12,-1.23097446988735,0.514309965443443,0.816876931232915,0.132633651834924,415,1.01015166811495,-0.206725542694855,0.554911195660646,0.554911195660646,-0.014492651295194,-0.573566918139714,-0.708065688223296,1
5,3,3,15,-0.160046930963443,0.432306525701099,0.698276952377339,0.230842583888297,376,0.491271482298039,-0.78346429448518,0.365513738158333,0.365513738158333,0.022579350924089,-0.655258779032107,0.099015732795189,0
5,3,4,21,-0.233944694456274,0.077622163859816,0.606953858572567,0.196207665443687,415,-0.914519710370342,-0.943934638690278,0.243708950444177,0.243708950444177,-0.022995508824846,-0.667257622503438,-1.10517030256865,1
5,3,5,15,-0.709151859467563,0.319230078022756,0.430001721664323,0.215988493090813,414,-0.693660457242751,-1.63338529888584,0.063379979437725,0.063379979437725,0.013292117004804,-0.665630641577599,-0.53338654720575,0
